Order_ID,OrderDate,ShipDate,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Retail_Sales_People,Product_ID,Category,Sub-Category,Product_Name,Returned,Sales,Quantity,Discount,Profit
CA-2015-163181,11-07-2015,11-12-2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,Not,32.06,10,0.8,-51.3
CA-2015-163181,11-07-2015,11-12-2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,Not,177.65,2,0.2,-28.87
CA-2015-163181,11-07-2015,11-12-2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,Not,287.91,3,0.4,33.59
CA-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,Yes,22.37,2,0.2,1.68
CA-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,Yes,32.37,7,0.2,11.73
CA-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,Yes,207.98,2,0.2,36.4
CA-2014-132010,13-10-2014,15-10-2014,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,Not,36.4,5,0,17.47
CA-2014-132010,13-10-2014,15-10-2014,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,Not,22.96,2,0,4.36
CA-2014-132010,13-10-2014,15-10-2014,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,Not,315.2,4,0,6.3
CA-2014-132010,13-10-2014,15-10-2014,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,Not,15.18,3,0,7.13
CA-2016-135461,02-07-2016,02-10-2016,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-PH-10004094,Technology,Phones,Motorola L703CM,Not,623.96,5,0.2,39
CA-2017-153045,19-01-2017,24-01-2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,Not,429.6,2,0.4,-93.08
CA-2017-153045,19-01-2017,24-01-2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,Not,31.97,2,0.2,6.39
CA-2017-153045,19-01-2017,24-01-2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,Not,887.27,3,0.3,-63.38
CA-2017-153045,19-01-2017,24-01-2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,Not,21.7,4,0.2,7.05
US-2016-155971,06-06-2016,06-12-2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-LA-10000452,Office Supplies,Labels,Avery 488,Not,22.05,7,0,10.58
US-2016-155971,06-06-2016,06-12-2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,Not,99.9,5,0,46.95
CA-2017-122007,18-03-2017,20-03-2017,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Yes,90.86,7,0,26.35
CA-2017-162250,24-11-2017,24-11-2017,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",Not,7.78,1,0,3.5
US-2016-158288,26-11-2016,28-11-2016,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,Not,78.76,9,0.7,-57.76
CA-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,Not,9.55,3,0.6,-3.82
CA-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,Not,5.34,4,0.6,-2.14
CA-2015-157028,28-11-2015,28-11-2015,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,West,Anna Andreadi,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,Not,8.28,2,0,3.48
CA-2017-112473,25-05-2017,25-05-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",Not,50.14,3,0.2,-11.28
US-2017-147655,09-04-2017,09-05-2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,Anna Andreadi,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Not,88.07,7,0.7,-58.72
CA-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Not,301.47,3,0.5,-241.18
CA-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Not,18.66,2,0.2,1.63
CA-2017-100055,28-05-2017,28-05-2017,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,Chuck Magee,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,Not,27.46,2,0,9.89
CA-2017-100055,28-05-2017,28-05-2017,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,Chuck Magee,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Not,125.13,3,0,36.29
CA-2015-157805,31-08-2015,31-08-2015,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,Anna Andreadi,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,Not,555.96,5,0.2,41.7
CA-2016-124254,04-12-2016,04-12-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,Cassandra Brandow,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,Not,129.55,3,0.2,-22.67
CA-2016-124254,04-12-2016,04-12-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,Cassandra Brandow,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Not,51.98,1,0.2,-5.2
CA-2016-124254,04-12-2016,04-12-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,Cassandra Brandow,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Not,10.27,3,0.2,3.47
CA-2014-123400,02-02-2014,02-09-2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,Cassandra Brandow,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,Not,18.34,2,0.7,-12.22
CA-2014-123400,02-02-2014,02-09-2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,Cassandra Brandow,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,Not,180.96,5,0.2,13.57
CA-2014-106971,09-02-2014,09-08-2014,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Kelly Williams,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,Not,475.94,7,0.2,95.19
CA-2017-123029,30-09-2017,30-09-2017,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,Not,159.98,2,0,47.99
CA-2016-139409,09-05-2016,09-07-2016,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,Chuck Magee,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Not,43.6,4,0,12.21
US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,Not,8.29,2,0.2,3
US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,TEC-PH-10004094,Technology,Phones,Motorola L703CM,Not,1123.13,9,0.2,70.2
US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Not,64.9,5,0,18.82
CA-2015-126970,20-09-2015,24-09-2015,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Naperville,Illinois,60540,Central,Kelly Williams,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,Not,2.81,3,0.8,-4.49
US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,Chuck Magee,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,Not,99.98,2,0,42.99
US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,Chuck Magee,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,Not,8.04,6,0,2.73
US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,Chuck Magee,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,Not,1564.29,13,0,406.72
US-2014-157070,06-01-2014,06-06-2014,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Not,138.56,4,0,66.51
US-2014-157070,06-01-2014,06-06-2014,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Not,65.52,5,0.1,12.38
US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,Anna Andreadi,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,Not,14.58,2,0.2,2.37
US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,Anna Andreadi,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,Not,23.2,2,0.2,1.45
US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,Anna Andreadi,OFF-AR-10001246,Office Supplies,Art,Newell 317,Not,16.46,7,0.2,1.85
CA-2016-132990,08-01-2016,08-03-2016,Second Class,KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,Not,19.31,2,0.2,3.14
CA-2014-102645,23-01-2014,28-01-2014,Standard Class,IM-15055,Ionia McGrath,Consumer,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,Not,40.08,6,0,19.24
CA-2014-134215,08-04-2014,08-08-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,Chuck Magee,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,Not,101.96,2,0,27.53
CA-2014-134215,08-04-2014,08-08-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,Chuck Magee,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Not,259.74,13,0,124.68
CA-2014-134215,08-04-2014,08-08-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,Chuck Magee,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,Not,255.42,9,0,104.72
CA-2016-118934,08-09-2016,08-09-2016,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,South,Cassandra Brandow,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,Not,4.34,3,0.7,-3.04
CA-2016-118934,08-09-2016,08-09-2016,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,South,Cassandra Brandow,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,Not,11.88,5,0.7,-7.92
CA-2016-160108,12-08-2016,12-12-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Kelly Williams,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Not,405.86,7,0,32.47
CA-2016-160108,12-08-2016,12-12-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Kelly Williams,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,Not,680.01,3,0,176.8
CA-2015-164007,06-08-2015,06-12-2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,Not,2.38,3,0.2,0.74
CA-2015-164007,06-08-2015,06-12-2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,Not,143.13,2,0.8,-393.6
CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,Anna Andreadi,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,Not,4476.8,4,0.2,503.64
CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,Anna Andreadi,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,Not,104.85,1,0,50.33
CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,Anna Andreadi,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,Not,241.44,3,0,72.43
CA-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,Not,319.76,14,0,147.09
CA-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,Not,45.68,2,0,21.01
US-2016-155768,12-01-2016,12-01-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,Anna Andreadi,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,Not,31.96,2,0,1.6
US-2016-155768,12-01-2016,12-01-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,Anna Andreadi,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,Not,47.9,1,0,22.99
US-2016-155768,12-01-2016,12-01-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,Anna Andreadi,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Not,1112.94,3,0,222.59
US-2016-155768,12-01-2016,12-01-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,Anna Andreadi,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Not,22.92,3,0,11.23
CA-2017-119424,06-12-2017,06-12-2017,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,Anna Andreadi,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Not,71.98,3,0.2,9
CA-2017-119424,06-12-2017,06-12-2017,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,Anna Andreadi,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,Not,19.44,3,0,9.33
CA-2016-118178,19-03-2016,24-03-2016,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,Not,31.09,3,0.7,-20.72
CA-2016-166618,14-11-2016,18-11-2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",Not,13.98,2,0,3.91
CA-2016-166618,14-11-2016,18-11-2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Not,23.65,1,0,6.15
CA-2017-156776,08-07-2017,08-11-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,Not,707.88,3,0.2,44.24
CA-2017-156776,08-07-2017,08-11-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,Not,11.95,3,0.2,4.18
CA-2017-156776,08-07-2017,08-11-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Not,31.13,3,0.2,11.67
CA-2017-156776,08-07-2017,08-11-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Not,55.76,4,0,7.81
CA-2017-156776,08-07-2017,08-11-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,Not,24.56,2,0,11.54
CA-2017-156776,08-07-2017,08-11-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,51.75,1,0,15.53
CA-2017-156776,08-07-2017,08-11-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Not,207.18,1,0.2,25.9
CA-2017-156776,08-07-2017,08-11-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Not,1473.1,5,0,412.47
US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,Not,3.49,2,0.2,-0.7
US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,Not,21.73,4,0.2,3.8
US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",Not,663.07,6,0.2,-165.77
US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,Not,99.59,2,0.7,-82.99
US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,Not,49.57,2,0.2,15.49
CA-2015-141810,11-02-2015,11-07-2015,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,Not,29.37,7,0.8,-47
CA-2015-141810,11-02-2015,11-07-2015,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,Not,344.7,2,0.2,38.78
CA-2014-146843,30-11-2014,30-11-2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,Anna Andreadi,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,Not,47.99,7,0.2,3.6
CA-2014-146843,30-11-2014,30-11-2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,Anna Andreadi,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Not,102.24,4,0.2,-16.61
CA-2014-103310,05-10-2014,05-10-2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Not,39.96,2,0,19.18
CA-2014-103310,05-10-2014,05-10-2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,Not,1432,5,0.2,125.3
CA-2014-103310,05-10-2014,05-10-2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,Not,41.04,6,0,11.08
CA-2014-103310,05-10-2014,05-10-2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,Not,256.78,1,0.2,32.1
CA-2016-152688,17-10-2016,20-10-2016,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,Chuck Magee,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Not,120.98,1,0,12.1
CA-2016-152688,17-10-2016,20-10-2016,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,Chuck Magee,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,Not,315.98,1,0,148.51
CA-2016-153836,30-10-2016,30-10-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,Not,28.75,3,0.2,10.06
CA-2016-153836,30-10-2016,30-10-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,Not,114.95,5,0,32.19
CA-2016-104689,12-01-2016,12-05-2016,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Yes,23.04,8,0,6.91
CA-2016-146423,21-04-2016,21-04-2016,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460,East,Chuck Magee,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,Not,15.48,3,0,4.49
CA-2016-146423,21-04-2016,21-04-2016,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460,East,Chuck Magee,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,Not,51.84,8,0,24.88
CA-2017-140781,08-03-2017,08-07-2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,Kelly Williams,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Not,39.82,3,0.2,7.47
